year,DH_GEOGRAPHY_NAME,percent_inhouse_activity,life_expectancy_Female,population_over_80,total_population,total_activity,treatment_year,g,treated,post,rel_year
2014,NEWCASTLE UPON TYNE,4.692954104718811,6.47,10305,26145,38675,2015,2015,0,0,-1
2014,NEWHAM,0,6.54,5282,26784,13850,2012,2012,1,1,2
2014,NORFOLK,0,7.05,NA,NA,173515,2012,2012,1,1,2
2014,NORTH EAST LINCOLNSHIRE,0,6.95,7297,96656,34775,2013,2013,1,1,1
2014,NORTH LINCOLNSHIRE,3.673002715449478,6.97,7364,79614,34985,2015,2015,0,0,-1
2014,NORTH TYNESIDE,4.30126101226464,6.54,9399,29736,28945,2015,2015,0,0,-1
2014,NORTH YORKSHIRE,25.47199009594553,6.91,2021,2021,64620,NA,0,0,0,NA
2014,NORTHUMBERLAND,1.033210332103321,6.65,11348,11348,47425,NA,0,0,0,NA
2014,NOTTINGHAM,9.556624626186453,7.04,9518,28346,38455,NA,0,0,0,NA
2014,NOTTINGHAMSHIRE,8.536632217910793,6.56,NA,NA,130145,2021,2021,0,0,-7
2014,OLDHAM,3.8014069264069263,6.27,7581,22950,36960,2015,2015,0,0,-1
2014,OXFORDSHIRE,0,7.01,NA,NA,37530,2006,2006,1,1,8
2014,PETERBOROUGH,0,6.78,7636,38131,13290,2014,2014,1,1,0
2014,PLYMOUTH,2.314151136596355,6.66,10660,21727,24415,2016,2016,0,0,-2
2014,PORTSMOUTH,32.28186212159756,7.15,7165,41540,19655,NA,0,0,0,NA
2014,READING,15.631469979296067,6.98,5521,58046,9660,NA,0,0,0,NA
2014,REDBRIDGE,0,7.25,9017,27160,14850,2011,2011,1,1,3
2014,REDCAR AND CLEVELAND,0.1776485788113695,6.75,7161,123399,30960,NA,0,0,0,NA
2014,RICHMOND UPON THAMES,2.415644171779141,7.92,6597,52341,13040,NA,0,0,0,NA
2014,ROTHERHAM,8.700651590647759,6.41,10577,17710,39135,NA,0,0,0,NA
2014,RUTLAND,0,7.64,2362,38294,4665,2007,2007,1,1,7
2014,SALFORD,4.156626506024097,6.51,8055,26710,33200,2015,2015,0,0,-1
2014,SANDWELL,2.384456873712099,6.65,11640,18934,33970,NA,0,0,0,NA
2014,SEFTON,0,6.91,9895,10879,56215,2008,2008,1,1,6
2014,SHEFFIELD,0,6.57,7406,7406,61865,2014,2014,1,1,0
2014,SHROPSHIRE,0.204211869814933,7.03,10857,10857,39175,2017,2017,0,0,-3
2014,SLOUGH,0,7.06,3725,66978,7720,NA,0,0,0,NA
2014,SOLIHULL,2.9294653014789533,7.56,10794,27809,17580,NA,0,0,0,NA
2014,SOUTH GLOUCESTERSHIRE,12.413314840499307,7.3,11516,20650,21630,NA,0,0,0,NA
2014,SOUTH TYNESIDE,2.176278563656148,6.59,7078,112570,32165,2017,2017,0,0,-3
2014,SOUTHAMPTON,24.28707224334601,7.39,8250,27765,21040,NA,0,0,0,NA
2014,SOUTHEND ON SEA,8.454912989980665,6.69,8514,51747,28445,2018,2018,0,0,-4
2014,SOUTHWARK,0,7.69,6104,29412,16810,2002,2002,1,1,12
2014,ST HELENS,6.762622801005255,6.48,8277,51907,21885,NA,0,0,0,NA
2014,STAFFORDSHIRE,8.624679467133655,6.56,NA,NA,79945,NA,0,0,0,NA
2014,STOCKPORT,0,6.83,13423,16203,42800,NA,0,0,0,NA
2014,STOCKTON ON TEES,1.4123898755418822,6.49,8533,27153,35755,NA,0,0,0,NA
2014,STOKE ON TRENT,5.873800523407968,6.44,9390,22665,34390,NA,0,0,0,NA
2014,SUFFOLK,0,7.11,NA,NA,86200,2014,2014,1,1,0
2014,SUNDERLAND,2.4379333482442407,6.02,11732,17108,44710,2015,2015,0,0,-1
2014,SURREY,11.034087355363285,7.02,NA,NA,95930,NA,0,0,0,NA
2014,SUTTON,0,7.11,7352,39082,8795,2013,2013,1,1,1
2014,TELFORD AND WREKIN,1.3751199232491205,6.61,6273,47372,15635,NA,0,0,0,NA
2014,TORBAY,0,6.57,8283,122076,23355,NA,0,0,0,NA
2014,TOWER HAMLETS,0,6.94,4380,31157,15785,2004,2004,1,1,10
2014,TRAFFORD,5.2802977436613165,7.18,9892,28709,21495,2015,2015,0,0,-1
2014,WAKEFIELD,8.079236672889442,6.76,11116,12928,48210,NA,0,0,0,NA
2014,WALSALL,4.3417645887273455,6.75,11514,16904,25105,NA,0,0,0,NA
2014,WALTHAM FOREST,35.00766871165644,7.44,6313,31323,13040,NA,0,0,0,NA
2014,WANDSWORTH,0,7.18,6459,29251,15295,NA,0,0,0,NA
2014,WARRINGTON,8.371467025572004,6.17,7539,24152,18575,2016,2016,0,0,-2
2014,WARWICKSHIRE,0,6.9,NA,NA,61215,2014,2014,1,1,0
2014,WEST BERKSHIRE,43.96590399282189,6.97,6794,85091,11145,NA,0,0,0,NA
2014,WESTMINSTER,21.61699212058924,7.84,6800,56239,14595,2016,2016,0,0,-2
2014,WIGAN,3.181257706535142,6.48,11164,13918,40550,NA,0,0,0,NA
2014,WILTSHIRE,0,6.9,5860,5860,45935,2013,2013,1,1,1
2014,WINDSOR AND MAIDENHEAD,1.2727272727272727,7.23,6507,97702,8250,NA,0,0,0,NA
2014,WIRRAL,0.563638746886879,6.52,11525,12458,38145,2017,2017,0,0,-3
2014,WOKINGHAM,0,7.31,6930,75441,8295,NA,0,0,0,NA
2014,WOLVERHAMPTON,16.771373941546024,6.61,10996,25806,36610,NA,0,0,0,NA
2014,WORCESTERSHIRE,5.0923917758306585,6.95,NA,NA,57635,NA,0,0,0,NA
2014,YORK,52.15413433235215,6.96,8857,42793,18685,2022,2022,0,0,-8
2015,BARKING AND DAGENHAM,14.531841236615408,6.98,5802,31413,12421,NA,0,0,0,NA
2015,BARNET,0,7.43,12053,19915,30526.38,NA,0,0,0,NA
2015,BARNSLEY,0,6.66,9746,21755,38248,2012,2012,1,1,3
2015,BATH AND NORTH EAST SOMERSET,0,6.98,8851,69622,15175,NA,0,0,0,NA
2015,BEXLEY,0,7.24,10204,25691,20191,2002,2002,1,1,13
2015,BIRMINGHAM,7.824090551855116,7.05,2424,2424,105023.58,NA,0,0,0,NA
2015,BLACKBURN WITH DARWEN,3.3368621638788905,6.27,5154,75891,23615,2016,2016,0,0,-1
2015,BLACKPOOL,0,6.1,6562,116014,34441,2015,2015,1,1,0
2015,BOLTON,1.1949168616046026,6.48,10038,18632,31634,2016,2016,0,0,-1
2015,BRACKNELL FOREST,22.09078831828807,7.52,4165,117056,5728.27,2018,2018,0,0,-3
2015,BRADFORD,4.2227003765465305,6.47,7766,7766,74360,NA,0,0,0,NA
2015,BRENT,0,8.01,8371,25603,17504.14,NA,0,0,0,NA
2015,BRIGHTON AND HOVE,5.892371275663128,7.01,9533,24569,31471.71,NA,0,0,0,NA
2015,BRISTOL,5.861961835432435,7.14,13669,16357,32831.5,NA,0,0,0,NA
2015,BUCKINGHAMSHIRE,0,7.35,5684,5684,32363.11,2004,2004,1,1,11
2015,BURY,0,6.3,7082,33228,27506,NA,0,0,0,NA
2015,CALDERDALE,3.1857084821510777,6.9,8043,26995,25526.19,NA,0,0,0,NA
2015,CAMBRIDGESHIRE,0.23352419445380038,7.31,NA,NA,44535,NA,0,0,0,NA
2015,CAMDEN,22.3235778537945,8.97,6665,44959,15786,2017,2017,0,0,-2
2015,CROYDON,0,6.95,11674,18496,24001,NA,0,0,0,NA
2015,DARLINGTON,0,6.69,5474,105988,23707,2005,2005,1,1,10
2015,DERBY,31.34121778417292,7.15,10420,24064,26631.32,2021,2021,0,0,-6
2015,DERBYSHIRE,29.192388528128326,6.48,NA,NA,106103,NA,0,0,0,NA
2015,DEVON,8.725262656457959,7.07,NA,NA,118186.70000000001,NA,0,0,0,NA
2015,DORSET,21.260461535941825,7.14,5559,5559,61057,2017,2017,0,0,-2
2015,DUDLEY,4.792220134063594,6.72,11539,11539,38492.18,2018,2018,0,0,-3
2015,DURHAM,0.40010831562401855,6.37,6400,6400,105838.84,2016,2016,0,0,-1
2015,EALING,0,7.56,9172,24887,20477,NA,0,0,0,NA
2015,EAST RIDING OF YORKSHIRE,3.912807257529674,6.69,8966,8966,92746.71,NA,0,0,0,NA
2015,EAST SUSSEX,0.35343045179483057,7.18,NA,NA,65520.67,NA,0,0,0,NA
2015,ENFIELD,14.732277906624988,7.2,10200,22674,29751,NA,0,0,0,NA
2015,ESSEX,0.25757128310026267,6.84,NA,NA,201885.86,2020,2020,0,0,-5
2015,GATESHEAD,0.2493954715655489,6.32,9069,30959,32963.71,NA,0,0,0,NA
2015,GLOUCESTERSHIRE,0,6.8,NA,NA,55183,NA,0,0,0,NA
2015,GREENWICH,0,6.52,6330,28823,15479,NA,0,0,0,NA
2015,HALTON,0,5.94,4929,125449,22628.39,NA,0,0,0,NA
2015,HAMMERSMITH AND FULHAM,0.483604795081729,7.3,4374,55336,6883.72,NA,0,0,0,NA
2015,HAMPSHIRE,15.332302362409497,7.27,NA,NA,107665.5,NA,0,0,0,NA
2015,HARINGEY,0,7.95,5938,30131,21769,2014,2014,1,1,1
2015,HARROW,1.1139876049266493,8.23,9120,25451,12747,NA,0,0,0,NA
2015,HARTLEPOOL,0,6.79,4578,92125,20355,2006,2006,1,1,9
2015,HAVERING,0,7.1,12094,23899,21272,2011,2011,1,1,4
2015,HEREFORDSHIRE,0,6.74,10391,62825,18368,2010,2010,1,1,5
2015,HERTFORDSHIRE,0,7.02,NA,NA,118510,2002,2002,1,1,13
2015,HILLINGDON,1.9477169974337225,7.05,9531,26426,14016.41,NA,0,0,0,NA
2015,HOUNSLOW,48.263889173430805,7.47,7629,25809,12202.849999999999,NA,0,0,0,NA
2015,ISLE OF WIGHT,1.048623882812248,7.09,8547,104525,29753.28,NA,0,0,0,NA
2015,ISLINGTON,0,7.63,4841,47986,16129.72,NA,0,0,0,NA
2015,KENSINGTON AND CHELSEA,10.794721698581208,8.18,5046,67419,10079,2016,2016,0,0,-1
2015,KENT,1.887652276607489,6.9,NA,NA,155802,NA,0,0,0,NA
2015,KINGSTON UPON HULL,1.4911876610192627,5.99,9070,25796,58611,NA,0,0,0,NA
2015,KINGSTON UPON THAMES,8.018644808612297,7.38,6341,54425,6680.679999999999,NA,0,0,0,NA
2015,KIRKLEES,4.756258752574731,6.47,11316,11316,52898.72,NA,0,0,0,NA
2015,KNOWSLEY,0,6.42,6545,104622,23859.85,2002,2002,1,1,13
2015,LAMBETH,0,7.43,6405,28303,14561.78,2004,2004,1,1,11
2015,LANCASHIRE,10.646451960957204,6.63,NA,NA,182025.9,NA,0,0,0,NA
2015,LEEDS,12.76104950226356,6.68,3767,3767,81067,NA,0,0,0,NA
2015,LEICESTER,10.446394967471369,6.72,9638,25887,37198,2018,2018,0,0,-3
2015,LEICESTERSHIRE,1.3465037691707824,7.15,NA,NA,76940,2021,2021,0,0,-6
2015,LEWISHAM,0,7.39,7367,30839,16137,2003,2003,1,1,12
2015,LINCOLNSHIRE,0,6.76,NA,NA,98126,2013,2013,1,1,2
2015,LIVERPOOL,0,6.46,9688,9688,70857,NA,0,0,0,NA
2015,LUTON,0,6.72,7026,35963,17081,2013,2013,1,1,2
2015,MANCHESTER,0.19657877327284756,6.53,11398,17448,52905,NA,0,0,0,NA
2015,MEDWAY,0,6.74,8902,21258,22304,2014,2014,1,1,1
2015,MIDDLESBROUGH,0,5.88,5963,110602,28882,NA,0,0,0,NA
2015,MILTON KEYNES,0,6.65,6740,21325,17104.7,2013,2013,1,1,2
2015,NEWCASTLE UPON TYNE,0,6.46,10343,24182,32664,2015,2015,1,1,0
2015,NEWHAM,0,6.73,5310,25449,13121,2012,2012,1,1,3
2015,NORFOLK,0,7.09,NA,NA,152106,2012,2012,1,1,3
2015,NORTH EAST LINCOLNSHIRE,0,6.89,7483,98616,29410,2013,2013,1,1,2
2015,NORTH LINCOLNSHIRE,0,6.93,7538,74049,27884.7,2015,2015,1,1,0
2015,NORTH TYNESIDE,0,6.51,9444,29761,18940.29,2015,2015,1,1,0
2015,NORTH YORKSHIRE,17.60223353588438,7.02,2192,2192,60890,NA,0,0,0,NA
2015,NORTHUMBERLAND,1.0130323315766985,6.58,11574,11574,56168,NA,0,0,0,NA
2015,NOTTINGHAM,12.562850604299108,6.91,9457,26303,39751.01,NA,0,0,0,NA
2015,NOTTINGHAMSHIRE,6.139372179813175,6.58,NA,NA,104775.86,2021,2021,0,0,-6
2015,OLDHAM,0,6.1,7617,22303,33606,2015,2015,1,1,0
2015,OXFORDSHIRE,0,6.97,NA,NA,42698,2006,2006,1,1,9
2015,PETERBOROUGH,0,6.74,7738,37874,14246.7,2014,2014,1,1,1
2015,PLYMOUTH,0.29545807080652664,6.74,10778,19992,35199.58,2016,2016,0,0,-1
2015,PORTSMOUTH,33.8225371120108,7.22,7129,39949,17784,NA,0,0,0,NA
2015,READING,7.426008968609866,7.28,5609,55521,11150,NA,0,0,0,NA
2015,REDBRIDGE,0,7.56,9031,25403,24688,2011,2011,1,1,4
2015,REDCAR AND CLEVELAND,0,6.71,7214,124648,31639,NA,0,0,0,NA
2015,RICHMOND UPON THAMES,2.0624762754739834,8.24,6529,53837,13804.279999999999,NA,0,0,0,NA
2015,ROTHERHAM,8.502067210855508,6.48,10710,17919,47165,NA,0,0,0,NA
2015,RUTLAND,0,7.78,2408,38438,4882,2007,2007,1,1,8
2015,SALFORD,0,6.5,8031,25015,32591,2015,2015,1,1,0
2015,SANDWELL,2.538891507845646,6.77,11679,16969,29698,NA,0,0,0,NA
2015,SEFTON,0,6.97,11170,12136,49798.71,2008,2008,1,1,7
2015,SHEFFIELD,0,6.6,7361,7361,48685,2014,2014,1,1,1
2015,SHROPSHIRE,0.29417588323480326,6.99,10260,10260,35353,2017,2017,0,0,-2
2015,SLOUGH,0,7.39,3747,64262,10393.39,NA,0,0,0,NA
2015,SOLIHULL,3.3801523546463432,7.58,10989,28050,16465.53,NA,0,0,0,NA
2015,SOUTH GLOUCESTERSHIRE,11.89388105131612,7.22,11835,19087,21269.34,NA,0,0,0,NA
2015,SOUTH TYNESIDE,1.541921410277507,6.33,7059,111324,23700.3,2017,2017,0,0,-2
2015,SOUTHAMPTON,22.03543581334299,7.11,8144,27137,16623.86,NA,0,0,0,NA
2015,SOUTHEND ON SEA,6.165465673238792,6.76,8523,52920,31869.45,2018,2018,0,0,-3
2015,SOUTHWARK,0,7.78,6066,28819,16851,2002,2002,1,1,13
2015,ST HELENS,2.001887635984303,6.44,8472,51132,20131,NA,0,0,0,NA
2015,STAFFORDSHIRE,6.280050839254059,6.68,NA,NA,85390.71,NA,0,0,0,NA
2015,STOCKPORT,0,7.16,12735,15536,33072,NA,0,0,0,NA
2015,STOCKTON ON TEES,0,6.4,8632,24668,31747.49,NA,0,0,0,NA
2015,STOKE ON TRENT,1.735173536369237,6.42,9448,20943,42070.72,NA,0,0,0,NA
2015,SUFFOLK,0,7.12,NA,NA,86557,2014,2014,1,1,1
2015,SUNDERLAND,0,6.07,11881,18276,41090,2015,2015,1,1,0
2015,SURREY,10.392457638800805,7.11,NA,NA,81755.83,NA,0,0,0,NA
2015,SUTTON,0,6.97,7420,39137,7750,2013,2013,1,1,2
2015,TELFORD AND WREKIN,1.6166347630731874,6.59,6456,45369,16126.71,NA,0,0,0,NA
2015,TORBAY,0,6.71,8268,122884,29527.46,NA,0,0,0,NA
2015,TOWER HAMLETS,0,6.86,4370,30842,16719.28,2004,2004,1,1,11
2015,TRAFFORD,0,7.36,9942,29745,20194,2015,2015,1,1,0
2015,WAKEFIELD,3.510851526972564,6.8,11265,12140,46399,NA,0,0,0,NA
2015,WALSALL,0,6.66,11672,17139,22822,NA,0,0,0,NA
2015,WALTHAM FOREST,32.23806571605704,7.49,6234,29630,14517,NA,0,0,0,NA
2015,WANDSWORTH,0,7.04,6452,27647,14789,NA,0,0,0,NA
2015,WARRINGTON,5.951095896994184,6.25,7666,25795,21640.72,2016,2016,0,0,-1
2015,WARWICKSHIRE,0,6.88,NA,NA,51706.47,2014,2014,1,1,1
2015,WEST BERKSHIRE,44.149493538246595,7.16,7032,84260,11452,NA,0,0,0,NA
2015,WESTMINSTER,21.328696660146345,7.72,6699,56249,13803,2016,2016,0,0,-1
2015,WIGAN,2.86789517339198,6.51,11431,14214,43655.71,NA,0,0,0,NA
2015,WILTSHIRE,0,6.87,6016,6016,45472,2013,2013,1,1,2
2015,WINDSOR AND MAIDENHEAD,2.148840597304844,7.29,6590,94441,8237,NA,0,0,0,NA
2015,WIRRAL,0.12380068090374496,6.62,11618,12585,42003,2017,2017,0,0,-2
2015,WOKINGHAM,0,7.38,7137,72699,8134,NA,0,0,0,NA
2015,WOLVERHAMPTON,3.7205995615854017,6.64,11008,24881,33758,NA,0,0,0,NA
2015,WORCESTERSHIRE,0.6510493499341083,7.06,NA,NA,50841,NA,0,0,0,NA
2015,YORK,52.00316158672133,7.02,9073,42327,20243,2022,2022,0,0,-7
2016,NORTHUMBERLAND,1.039425840964039,6.42,10868,10868,52529,NA,0,0,0,NA
2016,GATESHEAD,0.23396519547713032,6.24,9176,30334,33522.08,NA,0,0,0,NA
2016,NEWCASTLE UPON TYNE,0,6.5,10463,23384,29109,2015,2015,1,1,1
2016,NORTH TYNESIDE,0,6.46,9532,27120,21445.42,2015,2015,1,1,1
2016,SOUTH TYNESIDE,1.3141493642936002,6.2,8023,112820,28079,2017,2017,0,0,-1
2016,SUNDERLAND,0,6.04,11133,16572,41622,2015,2015,1,1,1
2016,HARTLEPOOL,0,6.62,4596,92260,23736,2006,2006,1,1,10
2016,MIDDLESBROUGH,0,5.85,6056,108559,26541,NA,0,0,0,NA
2016,REDCAR AND CLEVELAND,0,6.68,7331,122622,30161.29,NA,0,0,0,NA
2016,STOCKTON ON TEES,0,6.27,8795,24278,30774.44,NA,0,0,0,NA
2016,DURHAM,0,6.26,6488,6488,104111.48,2016,2016,1,1,0
2016,DARLINGTON,0,6.53,5608,106258,22220,2005,2005,1,1,11
2016,BARNSLEY,0,6.74,9944,20078,38559.87,2012,2012,1,1,4
2016,ROTHERHAM,7.909756864860007,6.48,10955,17269,44502,NA,0,0,0,NA
2016,SHEFFIELD,0,6.59,7406,7406,56179.8571416,2014,2014,1,1,2
2016,BRADFORD,3.5450782796472917,6.35,7980,7980,66684,NA,0,0,0,NA
2016,CALDERDALE,2.490072837013002,6.87,8104,26446,22035.5,NA,0,0,0,NA
2016,KIRKLEES,5.511173655182686,6.46,11517,11517,51021.8,NA,0,0,0,NA
2016,LEEDS,3.2721930371293744,6.64,2844,2844,67386,NA,0,0,0,NA
2016,WAKEFIELD,4.538925070934234,6.64,12519,13468,41573.72,NA,0,0,0,NA
2016,EAST RIDING OF YORKSHIRE,3.693386417634728,6.59,7309,7309,92961.56999999999,NA,0,0,0,NA
2016,KINGSTON UPON HULL,1.166786991857788,5.84,9170,24009,58979.060000000005,NA,0,0,0,NA
2016,NORTH EAST LINCOLNSHIRE,0,6.54,7572,97745,26478,2013,2013,1,1,3
2016,NORTH LINCOLNSHIRE,0,6.72,7708,72605,27632.85,2015,2015,1,1,1
2016,NORTH YORKSHIRE,13.290399974745082,6.99,3277,3277,63354,NA,0,0,0,NA
2016,YORK,52.04711686946578,7.04,9208,43782,19804.857143100002,2022,2022,0,0,-6
2016,BOLTON,0,6.57,10175,16963,30563,2016,2016,1,1,0
2016,BURY,8.52347104934686,6.13,7192,32619,29250.29,NA,0,0,0,NA
2016,MANCHESTER,0,6.4,11453,17462,49744,NA,0,0,0,NA
2016,OLDHAM,0,6.14,7719,21762,33764.562854,2015,2015,1,1,1
2016,SALFORD,0,6.38,8139,23313,31649,2015,2015,1,1,1
2016,STOCKPORT,0,7.12,12984,15777,29580,NA,0,0,0,NA
2016,TRAFFORD,0,7.06,10186,28164,17365,2015,2015,1,1,1
2016,WIGAN,2.8083039061880064,6.21,11761,13595,44485.57,NA,0,0,0,NA
2016,KNOWSLEY,0,6.45,6772,101191,23136,2002,2002,1,1,14
2016,LIVERPOOL,0.08563758831376295,6.34,9931,9931,60721,NA,0,0,0,NA
2016,SEFTON,0,7.02,10480,11431,47539.7142824,2008,2008,1,1,8
2016,ST HELENS,0.2581413820492454,6.36,8719,51718,20144,NA,0,0,0,NA
2016,WIRRAL,0.10804003605139842,6.62,11682,12672,48398.725057,2017,2017,0,0,-1
2016,HALTON,0,6.16,5081,125840,21951,NA,0,0,0,NA
2016,WARRINGTON,0,6.21,7969,25498,20547.57,2016,2016,1,1,0
2016,LANCASHIRE,15.164075177221118,6.59,NA,NA,190954.1443114,NA,0,0,0,NA
2016,BLACKBURN WITH DARWEN,0,6.26,5275,70556,22905,2016,2016,1,1,0
2016,BLACKPOOL,0,5.88,7687,116207,34413.43,2015,2015,1,1,1
2016,WARWICKSHIRE,0,6.81,NA,NA,61795.47,2014,2014,1,1,2
2016,BIRMINGHAM,6.212715364398648,6.93,2533,2533,95884,NA,0,0,0,NA
2016,DUDLEY,4.382723575611616,6.79,12938,12938,38794.37,2018,2018,0,0,-2
2016,SANDWELL,2.4345999618101963,6.61,11866,18135,31422,NA,0,0,0,NA
2016,SOLIHULL,35.584713103531186,7.56,11068,26353,14972.300000000001,NA,0,0,0,NA
2016,WALSALL,0,6.69,12001,17490,22852,NA,0,0,0,NA
2016,WOLVERHAMPTON,1.5487770327698556,6.39,11097,24982,31767,NA,0,0,0,NA
2016,STAFFORDSHIRE,5.642179825311573,6.64,NA,NA,83658.14284906001,NA,0,0,0,NA
2016,STOKE ON TRENT,1.1370143190244906,6.22,9634,19340,39940.57,NA,0,0,0,NA
2016,HEREFORDSHIRE,0,6.7,10567,61863,20216,2010,2010,1,1,6
2016,WORCESTERSHIRE,0.7479406408869869,6.92,NA,NA,49061.38,NA,0,0,0,NA
2016,SHROPSHIRE,0.23497818059751593,6.78,10502,10502,35748,2017,2017,0,0,-1
2016,TELFORD AND WREKIN,1.749441616532687,6.23,6648,42426,14902.7142853,NA,0,0,0,NA
2016,LINCOLNSHIRE,0,6.55,NA,NA,105627,2013,2013,1,1,3
2016,DERBYSHIRE,71.41061800878758,6.38,NA,NA,104238,NA,0,0,0,NA
2016,DERBY,28.565851581076764,6.72,10566,24479,28177,2021,2021,0,0,-5
2016,LEICESTERSHIRE,0.8525033829499323,6.98,NA,NA,73900,2021,2021,0,0,-5
2016,LEICESTER,4.393275619240492,6.62,9629,24975,36480.979999999996,2018,2018,0,0,-2
2016,RUTLAND,0,7.09,2504,39044,5244,2007,2007,1,1,9
2016,NOTTINGHAMSHIRE,5.265498496402518,6.51,NA,NA,96309.01999999999,2021,2021,0,0,-5
2016,NOTTINGHAM,11.347915962580627,6.9,9320,24453,37844.57,NA,0,0,0,NA
2016,HERTFORDSHIRE,0,6.91,NA,NA,111543,2002,2002,1,1,14
2016,NORFOLK,0,6.98,NA,NA,146225.714287,2012,2012,1,1,4
2016,OXFORDSHIRE,0,6.96,NA,NA,37657.7,2006,2006,1,1,10
2016,SUFFOLK,0,6.92,NA,NA,84520,2014,2014,1,1,2
2016,LUTON,0,6.6,7291,34504,15720,2013,2013,1,1,3
2016,BUCKINGHAMSHIRE,0,7.29,4889,4889,30638.57,2004,2004,1,1,12
2016,MILTON KEYNES,0,6.64,6878,20101,16730.16,2013,2013,1,1,3
2016,BRACKNELL FOREST,13.12871287128713,7.54,4231,118535,5050,2018,2018,0,0,-2
2016,WEST BERKSHIRE,42.63593172620095,7,7213,83769,11366,NA,0,0,0,NA
2016,READING,6.186025812194036,6.88,5715,52869,8988,NA,0,0,0,NA
2016,SLOUGH,1.0052343908152346,7.05,3784,59447,5186.85,NA,0,0,0,NA
2016,WINDSOR AND MAIDENHEAD,3.0424190145360015,7.23,6692,90760,8578.7,NA,0,0,0,NA
2016,WOKINGHAM,0,7.55,7363,73654,8051.19,NA,0,0,0,NA
2016,ESSEX,0.3440333766222463,6.77,NA,NA,182540.428538,2020,2020,0,0,-4
2016,SOUTHEND ON SEA,7.510142998907789,6.57,8520,53305,30644.29,2018,2018,0,0,-2
2016,CAMBRIDGESHIRE,0.21994691574773217,7.16,NA,NA,47543.29,NA,0,0,0,NA
2016,PETERBOROUGH,0,6.98,7911,37628,11883.55,2014,2014,1,1,2
2016,CAMDEN,4.673490219880266,8.48,6658,39382,13773.859999999999,2017,2017,0,0,-1
2016,GREENWICH,1.4344124941349956,6.67,6417,30288,14919,NA,0,0,0,NA
2016,HAMMERSMITH AND FULHAM,0,7.28,4433,55262,6622.28,NA,0,0,0,NA
2016,ISLINGTON,0,7.35,4949,46906,15375.14285719,NA,0,0,0,NA
2016,KENSINGTON AND CHELSEA,0,8.06,5059,65578,7828,2016,2016,1,1,0
2016,LAMBETH,0,7.19,6457,27760,11559,2004,2004,1,1,12
2016,LEWISHAM,0,7.29,7483,31142,16898.57142757,2003,2003,1,1,13
2016,SOUTHWARK,0,7.98,6111,29290,8583.84,2002,2002,1,1,14
2016,TOWER HAMLETS,0,6.97,4385,29482,15411,2004,2004,1,1,12
2016,WANDSWORTH,0,7.02,6597,28144,12619,NA,0,0,0,NA
2016,WESTMINSTER,0,7.55,6691,59890,13976.85,2016,2016,1,1,0
2016,BARKING AND DAGENHAM,12.988683349590408,7.11,5724,32014,11584.7,NA,0,0,0,NA
2016,BARNET,0,7.43,12355,19172,29744.2857127,NA,0,0,0,NA
2016,BEXLEY,0,7.12,10192,24841,16448.14,2002,2002,1,1,14
2016,BRENT,0,7.76,8649,25996,17424,NA,0,0,0,NA
2016,CROYDON,0,6.99,11881,17768,19822,NA,0,0,0,NA
2016,EALING,0,7.64,9479,24309,18233,NA,0,0,0,NA
2016,ENFIELD,14.891649824092484,7.27,10355,23031,29137.469999999998,NA,0,0,0,NA
2016,HARINGEY,0,8.02,6127,29749,20638,2014,2014,1,1,2
2016,HARROW,0.8337303477846593,8.16,9346,23999,12594,NA,0,0,0,NA
2016,HAVERING,0,6.9,12249,24068,19652,2011,2011,1,1,5
2016,HILLINGDON,3.4441020999874055,7,9841,24871,11684.571314,NA,0,0,0,NA
2016,HOUNSLOW,44.85186787295335,7.19,7808,25471,10865.3,NA,0,0,0,NA
2016,KINGSTON UPON THAMES,16.263090323218492,7.28,6348,53312,7694.4785716,NA,0,0,0,NA
2016,NEWHAM,0,6.58,5380,25085,12485,2012,2012,1,1,4
2016,REDBRIDGE,0,7.45,9015,23694,25180,2011,2011,1,1,5
2016,RICHMOND UPON THAMES,1.9987639654001756,8.04,6595,51580,13122.61,NA,0,0,0,NA
2016,SUTTON,0,7.11,7607,38714,7057.28,2013,2013,1,1,3
2016,WALTHAM FOREST,31.697129392334954,7.53,6274,28951,15791.43,NA,0,0,0,NA
2016,ISLE OF WIGHT,1.025186901911366,6.94,8734,101578,29789.690000000002,NA,0,0,0,NA
2016,SURREY,6.646478596009514,7.12,NA,NA,85138.53168649999,NA,0,0,0,NA
2016,DORSET,20.377640680501028,7.02,4744,4744,58839,2017,2017,0,0,-1
2016,HAMPSHIRE,18.490961347618786,7.16,NA,NA,111687.00000603001,NA,0,0,0,NA
2016,PORTSMOUTH,36.44417802539699,6.84,7236,38549,16522.80371313,NA,0,0,0,NA
2016,SOUTHAMPTON,19.744116685515294,6.81,8081,29521,15710.285714000001,NA,0,0,0,NA
2016,EAST SUSSEX,0.0343876379150638,7.08,NA,NA,62755.11,NA,0,0,0,NA
2016,BRIGHTON AND HOVE,6.338619941584049,6.85,9506,24850,31262.010000000002,NA,0,0,0,NA
2016,WILTSHIRE,0,6.78,6116,6116,47316,2013,2013,1,1,3
2016,KENT,1.5745910306230342,6.78,NA,NA,148483,NA,0,0,0,NA
2016,MEDWAY,0,6.7,9183,19736,21098.57,2014,2014,1,1,2
2016,GLOUCESTERSHIRE,0,6.7,NA,NA,52500,NA,0,0,0,NA
